specimen_id,country,unique_countries,specimen_count
cicindelidae_34_6_9_tray_07_spec_015,Brazil,,
cicindelidae_34_6_9_tray_07_spec_016,Brazil,,
cicindelidae_34_6_9_tray_07_spec_017,Brazil,,
cicindelidae_34_6_9_tray_07_spec_018,Brazil,,
cicindelidae_34_6_9_tray_07_spec_019,Brazil,,
cicindelidae_34_6_9_tray_07_spec_020,Brazil,,
cicindelidae_34_6_9_tray_07_spec_021,Brazil,,
cicindelidae_34_6_9_tray_07_spec_022,Brazil,,
cicindelidae_34_6_9_tray_07_spec_023,Brazil,,
cicindelidae_34_6_9_tray_07_spec_024,Brazil,,
cicindelidae_34_6_9_tray_10_spec_002,Brazil,,
cicindelidae_34_6_9_tray_10_spec_003,Brazil,,
cicindelidae_34_6_9_tray_10_spec_004,Brazil,,
cicindelidae_34_6_9_tray_10_spec_005,Brazil,,
cicindelidae_34_6_9_tray_10_spec_006,Brazil,,
cicindelidae_34_6_9_tray_10_spec_008,Brazil,,
cicindelidae_34_6_9_tray_10_spec_009,Brazil,,
cicindelidae_34_6_9_tray_10_spec_010,Brazil,,
cicindelidae_34_6_9_tray_10_spec_014,Brazil,,
cicindelidae_34_6_9_tray_10_spec_015,Brazil,,
cicindelidae_34_6_9_tray_12_spec_001,Brazil,,
cicindelidae_34_6_9_tray_12_spec_002,Brazil,,
cicindelidae_34_6_9_tray_12_spec_003,Brazil,,
cicindelidae_34_6_9_tray_12_spec_004,Brazil,,
cicindelidae_34_6_9_tray_12_spec_005,Brazil,,
cicindelidae_34_6_9_tray_12_spec_006,Brazil,,
cicindelidae_34_6_9_tray_12_spec_007,Brazil,,
cicindelidae_34_6_9_tray_12_spec_008,Brazil,,
cicindelidae_34_6_9_tray_12_spec_009,Brazil,,
cicindelidae_34_6_9_tray_12_spec_010,Brazil,,
cicindelidae_34_6_9_tray_12_spec_011,Brazil,,
cicindelidae_34_6_9_tray_12_spec_013,Brazil,,
cicindelidae_34_6_9_tray_12_spec_014,Brazil,,
cicindelidae_34_6_9_tray_12_spec_015,Brazil,,
cicindelidae_34_6_9_tray_12_spec_016,Brazil,,
cicindelidae_34_6_9_tray_12_spec_017,Brazil,,
cicindelidae_34_6_9_tray_12_spec_018,Brazil,,
cicindelidae_34_6_9_tray_12_spec_019,Brazil,,
cicindelidae_34_6_9_tray_12_spec_020,Brazil,,
cicindelidae_34_6_9_tray_12_spec_022,Brazil,,
cicindelidae_34_6_9_tray_12_spec_023,Brazil,,
cicindelidae_34_6_9_tray_12_spec_024,Brazil,,
cicindelidae_34_6_9_tray_12_spec_025,Brazil,,
cicindelidae_34_6_9_tray_12_spec_026,Brazil,,
cicindelidae_34_6_9_tray_12_spec_027,Brazil,,
cicindelidae_34_6_9_tray_12_spec_028,Brazil,,
cicindelidae_34_7_3_tray_03_spec_001,Brazil,,
cicindelidae_34_7_3_tray_03_spec_002,Brazil,,
cicindelidae_34_7_3_tray_03_spec_003,Brazil,,
cicindelidae_34_7_3_tray_03_spec_004,Brazil,,
cicindelidae_34_7_3_tray_03_spec_005,Brazil,,
cicindelidae_34_7_3_tray_03_spec_006,Brazil,,
cicindelidae_34_7_3_tray_03_spec_007,Brazil,,
cicindelidae_34_7_3_tray_03_spec_008,Brazil,,
cicindelidae_34_7_3_tray_03_spec_009,Brazil,,
cicindelidae_34_7_3_tray_03_spec_010,Brazil,,
cicindelidae_34_7_3_tray_03_spec_011,Brazil,,
cicindelidae_34_7_3_tray_03_spec_012,Brazil,,
cicindelidae_34_7_3_tray_03_spec_020,Brazil,,
cicindelidae_34_7_3_tray_03_spec_028,Brazil,,
cicindelidae_34_7_3_tray_05_spec_001,Brazil,,
cicindelidae_34_7_3_tray_13_spec_001,Brazil,,
cicindelidae_34_7_3_tray_13_spec_002,Brazil,,
cicindelidae_34_7_3_tray_13_spec_003,Brazil,,
cicindelidae_34_7_3_tray_13_spec_004,Brazil,,
cicindelidae_34_7_3_tray_13_spec_005,Brazil,,
cicindelidae_34_7_3_tray_13_spec_006,Brazil,,
cicindelidae_34_7_3_tray_17_spec_001,Brazil,,
cicindelidae_34_7_3_tray_18_spec_001,Brazil,,
cicindelidae_34_7_4_tray_10_spec_001,Brazil,,
cicindelidae_34_7_4_tray_17_spec_002,Brazil,,
cicindelidae_34_7_4_tray_17_spec_003,Brazil,,
cicindelidae_34_7_5_tray_09_spec_001,Brazil,,
cicindelidae_34_7_5_tray_09_spec_002,Brazil,,
cicindelidae_34_7_5_tray_09_spec_003,Brazil,,
cicindelidae_34_7_5_tray_09_spec_004,Brazil,,
cicindelidae_34_7_5_tray_09_spec_005,Brazil,,
cicindelidae_34_7_5_tray_09_spec_006,Brazil,,
cicindelidae_34_7_5_tray_09_spec_007,Brazil,,
cicindelidae_34_7_5_tray_09_spec_008,Brazil,,
cicindelidae_34_7_5_tray_09_spec_010,Brazil,,
cicindelidae_34_7_5_tray_09_spec_011,Brazil,,
cicindelidae_34_7_5_tray_09_spec_012,Brazil,,
cicindelidae_34_7_5_tray_09_spec_013,Brazil,,
cicindelidae_34_7_5_tray_09_spec_014,Brazil,,
cicindelidae_34_7_5_tray_13_spec_001,Brazil,,
cicindelidae_34_7_5_tray_13_spec_003,Brazil,,
cicindelidae_34_7_5_tray_13_spec_004,Brazil,,
cicindelidae_34_7_5_tray_13_spec_005,Brazil,,
cicindelidae_34_7_5_tray_13_spec_006,Brazil,,
cicindelidae_34_7_5_tray_19_spec_001,Brazil,,
cicindelidae_34_7_5_tray_27_spec_001,Brazil,,
cicindelidae_34_7_5_tray_27_spec_002,Brazil,,
cicindelidae_34_7_5_tray_27_spec_003,Brazil,,
cicindelidae_34_7_5_tray_27_spec_004,Brazil,,
cicindelidae_34_7_5_tray_28_spec_001,Brazil,,
cicindelidae_34_7_8_tray_11_spec_001,Brazil,,
cicindelidae_34_7_8_tray_28_spec_001,Brazil,,
cicindelidae_34_7_8_tray_30_spec_001,Brazil,,
cicindelidae_34_7_8_tray_30_spec_003,Brazil,,
cicindelidae_34_4_5_tray_17_spec_001,Cameroon,,
cicindelidae_34_6_14_tray_02_spec_019,Cameroon,,
cicindelidae_34_4_11_tray_05_spec_002,Canada,,
cicindelidae_34_4_11_tray_19_spec_001,Canada,,
cicindelidae_34_4_12_tray_06_spec_015,Canada,,
cicindelidae_34_4_7_tray_07_spec_006,Canada,,
cicindelidae_34_4_7_tray_14_spec_003,Canada,,
cicindelidae_34_4_7_tray_16_spec_002,Canada,,
cicindelidae_34_4_7_tray_16_spec_003,Canada,,
cicindelidae_34_4_7_tray_16_spec_004,Canada,,
cicindelidae_34_4_7_tray_16_spec_005,Canada,,
cicindelidae_34_4_8_tray_04_spec_017,Canada,,
cicindelidae_34_4_8_tray_04_spec_018,Canada,,
cicindelidae_34_4_8_tray_08_spec_009,Canada,,
cicindelidae_34_4_8_tray_08_spec_010,Canada,,
cicindelidae_34_4_8_tray_08_spec_011,Canada,,
cicindelidae_34_4_8_tray_08_spec_014,Canada,,
cicindelidae_34_4_8_tray_08_spec_016,Canada,,
cicindelidae_34_4_8_tray_08_spec_017,Canada,,
cicindelidae_34_4_8_tray_08_spec_018,Canada,,
cicindelidae_34_4_8_tray_08_spec_019,Canada,,
cicindelidae_34_4_8_tray_09_spec_005,Canada,,
cicindelidae_34_4_8_tray_11_spec_001,Canada,,
cicindelidae_34_4_8_tray_11_spec_008,Canada,,
cicindelidae_34_4_8_tray_11_spec_013,Canada,,
cicindelidae_34_4_8_tray_11_spec_015,Canada,,
cicindelidae_34_4_8_tray_11_spec_017,Canada,,
cicindelidae_34_4_8_tray_11_spec_018,Canada,,
cicindelidae_34_5_14_tray_14_spec_001,Canada,,
cicindelidae_34_5_4_tray_15_spec_001,Canada,,
cicindelidae_34_5_4_tray_15_spec_002,Canada,,
cicindelidae_34_5_4_tray_15_spec_003,Canada,,
cicindelidae_34_5_4_tray_15_spec_004,Canada,,
cicindelidae_34_5_4_tray_15_spec_005,Canada,,
cicindelidae_34_5_4_tray_15_spec_006,Canada,,
cicindelidae_34_5_4_tray_15_spec_007,Canada,,
cicindelidae_34_5_4_tray_15_spec_008,Canada,,
cicindelidae_34_5_4_tray_15_spec_009,Canada,,
cicindelidae_34_5_4_tray_15_spec_010,Canada,,
cicindelidae_34_5_4_tray_15_spec_011,Canada,,
cicindelidae_34_5_4_tray_15_spec_012,Canada,,
cicindelidae_34_5_4_tray_15_spec_013,Canada,,
cicindelidae_34_5_4_tray_15_spec_014,Canada,,
cicindelidae_34_5_4_tray_15_spec_015,Canada,,
cicindelidae_34_5_4_tray_15_spec_016,Canada,,
cicindelidae_34_5_4_tray_15_spec_017,Canada,,
cicindelidae_34_5_4_tray_15_spec_018,Canada,,
cicindelidae_34_5_4_tray_15_spec_019,Canada,,
cicindelidae_34_5_4_tray_15_spec_020,Canada,,
cicindelidae_34_5_4_tray_15_spec_021,Canada,,
cicindelidae_34_5_4_tray_15_spec_022,Canada,,
cicindelidae_34_5_4_tray_15_spec_023,Canada,,
cicindelidae_34_5_4_tray_15_spec_024,Canada,,
cicindelidae_34_5_4_tray_15_spec_025,Canada,,
cicindelidae_34_5_4_tray_15_spec_026,Canada,,
cicindelidae_34_5_4_tray_15_spec_027,Canada,,
cicindelidae_34_5_4_tray_15_spec_028,Canada,,
cicindelidae_34_5_4_tray_15_spec_029,Canada,,
cicindelidae_34_5_4_tray_15_spec_030,Canada,,
cicindelidae_34_5_4_tray_15_spec_031,Canada,,
cicindelidae_34_5_4_tray_15_spec_032,Canada,,
cicindelidae_34_5_4_tray_15_spec_033,Canada,,
cicindelidae_34_5_4_tray_15_spec_034,Canada,,
cicindelidae_34_5_4_tray_15_spec_035,Canada,,
cicindelidae_34_5_4_tray_15_spec_036,Canada,,
cicindelidae_34_5_4_tray_15_spec_037,Canada,,
cicindelidae_34_5_4_tray_15_spec_038,Canada,,
cicindelidae_34_5_4_tray_15_spec_039,Canada,,
cicindelidae_34_5_4_tray_15_spec_040,Canada,,
cicindelidae_34_5_4_tray_17_spec_001,Canada,,
cicindelidae_34_5_10_tray_01_spec_001,Chile,,
cicindelidae_34_5_10_tray_01_spec_002,Chile,,
cicindelidae_34_5_10_tray_01_spec_003,Chile,,
cicindelidae_34_5_10_tray_01_spec_004,Chile,,
cicindelidae_34_5_10_tray_01_spec_005,Chile,,
cicindelidae_34_5_10_tray_01_spec_006,Chile,,
cicindelidae_34_5_10_tray_01_spec_007,Chile,,
cicindelidae_34_5_10_tray_01_spec_008,Chile,,
cicindelidae_34_5_10_tray_01_spec_009,Chile,,
cicindelidae_34_5_10_tray_01_spec_010,Chile,,
cicindelidae_34_5_10_tray_01_spec_011,Chile,,
cicindelidae_34_5_10_tray_01_spec_012,Chile,,
cicindelidae_34_5_10_tray_01_spec_013,Chile,,
cicindelidae_34_5_10_tray_01_spec_014,Chile,,
cicindelidae_34_5_10_tray_01_spec_015,Chile,,
cicindelidae_34_5_10_tray_01_spec_016,Chile,,
cicindelidae_34_5_10_tray_01_spec_018,Chile,,
cicindelidae_34_5_10_tray_01_spec_019,Chile,,
cicindelidae_34_5_11_tray_06_spec_001,Chile,,
cicindelidae_34_5_11_tray_06_spec_002,Chile,,
cicindelidae_34_5_11_tray_06_spec_003,Chile,,
cicindelidae_34_5_11_tray_06_spec_004,Chile,,
cicindelidae_34_5_11_tray_06_spec_005,Chile,,
cicindelidae_34_5_11_tray_06_spec_006,Chile,,
cicindelidae_34_5_11_tray_06_spec_007,Chile,,
cicindelidae_34_5_11_tray_06_spec_008,Chile,,
cicindelidae_34_5_11_tray_06_spec_009,Chile,,
cicindelidae_34_5_11_tray_06_spec_010,Chile,,
cicindelidae_34_5_11_tray_06_spec_011,Chile,,
cicindelidae_34_5_11_tray_06_spec_012,Chile,,
cicindelidae_34_5_11_tray_06_spec_013,Chile,,
cicindelidae_34_5_11_tray_06_spec_014,Chile,,
cicindelidae_34_5_11_tray_06_spec_015,Chile,,
cicindelidae_34_5_11_tray_06_spec_016,Chile,,
cicindelidae_34_5_11_tray_06_spec_017,Chile,,
cicindelidae_34_5_11_tray_06_spec_018,Chile,,
cicindelidae_34_5_11_tray_06_spec_019,Chile,,
cicindelidae_34_5_11_tray_06_spec_022,Chile,,
cicindelidae_34_5_11_tray_06_spec_026,Chile,,
cicindelidae_34_5_11_tray_06_spec_027,Chile,,
cicindelidae_34_5_11_tray_06_spec_028,Chile,,
cicindelidae_34_5_11_tray_06_spec_029,Chile,,
cicindelidae_34_5_11_tray_06_spec_030,Chile,,
cicindelidae_34_5_11_tray_06_spec_031,Chile,,
cicindelidae_34_5_11_tray_06_spec_032,Chile,,
cicindelidae_34_5_11_tray_06_spec_033,Chile,,
cicindelidae_34_5_11_tray_06_spec_034,Chile,,
cicindelidae_34_5_11_tray_06_spec_035,Chile,,
cicindelidae_34_5_11_tray_06_spec_036,Chile,,
cicindelidae_34_5_11_tray_06_spec_037,Chile,,
cicindelidae_34_5_11_tray_06_spec_038,Chile,,
cicindelidae_34_5_11_tray_06_spec_039,Chile,,
cicindelidae_34_5_11_tray_06_spec_040,Chile,,
cicindelidae_34_5_11_tray_06_spec_041,Chile,,
cicindelidae_34_5_11_tray_06_spec_042,Chile,,
cicindelidae_34_5_11_tray_06_spec_043,Chile,,
cicindelidae_34_5_11_tray_06_spec_044,Chile,,
cicindelidae_34_5_11_tray_06_spec_045,Chile,,
cicindelidae_34_5_11_tray_06_spec_046,Chile,,
cicindelidae_34_5_11_tray_06_spec_047,Chile,,
cicindelidae_34_5_11_tray_06_spec_048,Chile,,
cicindelidae_34_5_11_tray_06_spec_049,Chile,,
cicindelidae_34_5_11_tray_06_spec_050,Chile,,
cicindelidae_34_5_11_tray_06_spec_051,Chile,,
cicindelidae_34_5_11_tray_06_spec_052,Chile,,
cicindelidae_34_5_11_tray_06_spec_053,Chile,,
cicindelidae_34_5_11_tray_17_spec_001,Chile,,
cicindelidae_34_5_11_tray_17_spec_002,Chile,,
cicindelidae_34_5_11_tray_17_spec_003,Chile,,
cicindelidae_34_5_11_tray_17_spec_004,Chile,,
cicindelidae_34_5_11_tray_17_spec_005,Chile,,
cicindelidae_34_5_11_tray_17_spec_006,Chile,,
cicindelidae_34_5_11_tray_17_spec_007,Chile,,
cicindelidae_34_5_11_tray_17_spec_008,Chile,,
cicindelidae_34_5_11_tray_17_spec_009,Chile,,
cicindelidae_34_5_11_tray_17_spec_010,Chile,,
cicindelidae_34_5_11_tray_17_spec_011,Chile,,
cicindelidae_34_5_11_tray_17_spec_012,Chile,,
cicindelidae_34_5_11_tray_17_spec_014,Chile,,
cicindelidae_34_5_11_tray_17_spec_015,Chile,,
cicindelidae_34_5_11_tray_17_spec_016,Chile,,
cicindelidae_34_5_11_tray_17_spec_017,Chile,,
cicindelidae_34_5_11_tray_17_spec_018,Chile,,
cicindelidae_34_5_11_tray_17_spec_019,Chile,,
cicindelidae_34_5_11_tray_17_spec_020,Chile,,
cicindelidae_34_5_11_tray_17_spec_021,Chile,,
cicindelidae_34_5_11_tray_17_spec_022,Chile,,
cicindelidae_34_5_12_tray_04_spec_001,Chile,,
cicindelidae_34_5_12_tray_04_spec_002,Chile,,
cicindelidae_34_5_12_tray_04_spec_003,Chile,,
cicindelidae_34_5_12_tray_04_spec_004,Chile,,
cicindelidae_34_5_12_tray_04_spec_005,Chile,,
cicindelidae_34_5_12_tray_04_spec_006,Chile,,
cicindelidae_34_5_12_tray_04_spec_007,Chile,,
cicindelidae_34_5_12_tray_04_spec_008,Chile,,
cicindelidae_34_5_12_tray_04_spec_009,Chile,,
cicindelidae_34_5_12_tray_04_spec_010,Chile,,
cicindelidae_34_5_12_tray_04_spec_011,Chile,,
cicindelidae_34_5_12_tray_04_spec_012,Chile,,
cicindelidae_34_5_12_tray_04_spec_013,Chile,,
cicindelidae_34_5_12_tray_04_spec_014,Chile,,
cicindelidae_34_5_12_tray_04_spec_015,Chile,,
cicindelidae_34_5_12_tray_04_spec_016,Chile,,
cicindelidae_34_5_12_tray_04_spec_017,Chile,,
cicindelidae_34_5_12_tray_04_spec_018,Chile,,
cicindelidae_34_5_12_tray_04_spec_019,Chile,,
cicindelidae_34_5_12_tray_04_spec_020,Chile,,
cicindelidae_34_5_12_tray_04_spec_022,Chile,,
cicindelidae_34_5_12_tray_04_spec_023,Chile,,
cicindelidae_34_5_12_tray_04_spec_024,Chile,,
cicindelidae_34_5_12_tray_04_spec_025,Chile,,
cicindelidae_34_5_12_tray_04_spec_026,Chile,,
cicindelidae_34_5_12_tray_04_spec_027,Chile,,
cicindelidae_34_5_12_tray_04_spec_028,Chile,,
cicindelidae_34_5_12_tray_04_spec_029,Chile,,
cicindelidae_34_5_12_tray_04_spec_031,Chile,,
cicindelidae_34_5_12_tray_04_spec_032,Chile,,
cicindelidae_34_5_12_tray_04_spec_033,Chile,,
cicindelidae_34_5_12_tray_04_spec_034,Chile,,
cicindelidae_34_5_12_tray_04_spec_035,Chile,,
cicindelidae_34_5_12_tray_04_spec_036,Chile,,
cicindelidae_34_5_12_tray_04_spec_037,Chile,,
cicindelidae_34_5_12_tray_04_spec_038,Chile,,
cicindelidae_34_5_12_tray_04_spec_039,Chile,,
cicindelidae_34_5_12_tray_04_spec_040,Chile,,
cicindelidae_34_5_12_tray_04_spec_042,Chile,,
cicindelidae_34_5_12_tray_04_spec_043,Chile,,
cicindelidae_34_5_12_tray_04_spec_044,Chile,,
cicindelidae_34_5_12_tray_04_spec_045,Chile,,
cicindelidae_34_5_12_tray_04_spec_046,Chile,,
cicindelidae_34_5_12_tray_04_spec_047,Chile,,
cicindelidae_34_5_12_tray_04_spec_048,Chile,,
cicindelidae_34_5_12_tray_04_spec_049,Chile,,
cicindelidae_34_5_12_tray_04_spec_050,Chile,,
cicindelidae_34_5_12_tray_04_spec_051,Chile,,
cicindelidae_34_5_12_tray_04_spec_052,Chile,,
cicindelidae_34_5_12_tray_04_spec_053,Chile,,
cicindelidae_34_5_12_tray_04_spec_054,Chile,,
cicindelidae_34_5_12_tray_06_spec_001,Chile,,
cicindelidae_34_5_12_tray_06_spec_002,Chile,,
cicindelidae_34_5_12_tray_06_spec_003,Chile,,
cicindelidae_34_5_12_tray_06_spec_004,Chile,,
cicindelidae_34_5_12_tray_06_spec_005,Chile,,
cicindelidae_34_5_12_tray_06_spec_006,Chile,,
cicindelidae_34_5_12_tray_06_spec_007,Chile,,
cicindelidae_34_5_12_tray_06_spec_008,Chile,,
cicindelidae_34_5_12_tray_06_spec_009,Chile,,
cicindelidae_34_5_12_tray_06_spec_010,Chile,,
cicindelidae_34_5_12_tray_06_spec_011,Chile,,
cicindelidae_34_5_12_tray_06_spec_012,Chile,,
cicindelidae_34_5_12_tray_06_spec_013,Chile,,
cicindelidae_34_5_12_tray_06_spec_014,Chile,,
cicindelidae_34_5_12_tray_06_spec_015,Chile,,
cicindelidae_34_5_12_tray_06_spec_016,Chile,,
cicindelidae_34_5_12_tray_06_spec_017,Chile,,
cicindelidae_34_5_12_tray_06_spec_018,Chile,,
cicindelidae_34_5_12_tray_06_spec_019,Chile,,
cicindelidae_34_5_12_tray_06_spec_020,Chile,,
cicindelidae_34_5_12_tray_06_spec_021,Chile,,
cicindelidae_34_5_12_tray_06_spec_022,Chile,,
cicindelidae_34_5_12_tray_06_spec_023,Chile,,
cicindelidae_34_5_12_tray_06_spec_024,Chile,,
cicindelidae_34_5_12_tray_06_spec_025,Chile,,
cicindelidae_34_5_12_tray_06_spec_026,Chile,,
cicindelidae_34_5_12_tray_06_spec_027,Chile,,
cicindelidae_34_5_12_tray_06_spec_028,Chile,,
cicindelidae_34_5_12_tray_06_spec_029,Chile,,
cicindelidae_34_5_12_tray_06_spec_030,Chile,,
cicindelidae_34_5_12_tray_06_spec_031,Chile,,
cicindelidae_34_5_12_tray_08_spec_001,Chile,,
cicindelidae_34_5_12_tray_08_spec_002,Chile,,
cicindelidae_34_5_12_tray_08_spec_003,Chile,,
cicindelidae_34_5_12_tray_08_spec_004,Chile,,
cicindelidae_34_5_12_tray_08_spec_005,Chile,,
cicindelidae_34_5_12_tray_08_spec_006,Chile,,
cicindelidae_34_5_12_tray_08_spec_007,Chile,,
cicindelidae_34_5_12_tray_08_spec_008,Chile,,
cicindelidae_34_5_12_tray_08_spec_009,Chile,,
cicindelidae_34_5_12_tray_08_spec_010,Chile,,
cicindelidae_34_5_12_tray_08_spec_011,Chile,,
cicindelidae_34_5_12_tray_08_spec_012,Chile,,
cicindelidae_34_5_12_tray_08_spec_013,Chile,,
cicindelidae_34_5_12_tray_08_spec_014,Chile,,
cicindelidae_34_5_12_tray_08_spec_015,Chile,,
cicindelidae_34_5_12_tray_08_spec_016,Chile,,
cicindelidae_34_5_12_tray_08_spec_017,Chile,,
cicindelidae_34_5_12_tray_08_spec_018,Chile,,
cicindelidae_34_5_12_tray_08_spec_019,Chile,,
cicindelidae_34_5_12_tray_08_spec_021,Chile,,
cicindelidae_34_5_12_tray_08_spec_026,Chile,,
cicindelidae_34_5_12_tray_08_spec_028,Chile,,
cicindelidae_34_5_12_tray_08_spec_029,Chile,,
cicindelidae_34_5_13_tray_05_spec_001,Chile,,
cicindelidae_34_5_13_tray_05_spec_002,Chile,,
cicindelidae_34_5_13_tray_05_spec_004,Chile,,
cicindelidae_34_5_13_tray_05_spec_005,Chile,,
cicindelidae_34_5_13_tray_05_spec_006,Chile,,
cicindelidae_34_5_13_tray_05_spec_007,Chile,,
cicindelidae_34_5_13_tray_05_spec_008,Chile,,
cicindelidae_34_5_13_tray_05_spec_009,Chile,,
cicindelidae_34_5_13_tray_05_spec_011,Chile,,
cicindelidae_34_5_9_tray_02_spec_001,Chile,,
cicindelidae_34_5_9_tray_02_spec_002,Chile,,
cicindelidae_34_5_9_tray_02_spec_004,Chile,,
cicindelidae_34_5_9_tray_02_spec_005,Chile,,
cicindelidae_34_5_9_tray_02_spec_006,Chile,,
cicindelidae_34_5_9_tray_02_spec_007,Chile,,
cicindelidae_34_5_9_tray_02_spec_008,Chile,,
cicindelidae_34_5_9_tray_02_spec_009,Chile,,
cicindelidae_34_5_9_tray_02_spec_010,Chile,,
cicindelidae_34_5_9_tray_02_spec_011,Chile,,
cicindelidae_34_5_9_tray_02_spec_012,Chile,,
cicindelidae_34_5_9_tray_02_spec_013,Chile,,
cicindelidae_34_5_9_tray_02_spec_014,Chile,,
cicindelidae_34_5_9_tray_02_spec_015,Chile,,
cicindelidae_34_5_9_tray_02_spec_016,Chile,,
cicindelidae_34_5_9_tray_02_spec_017,Chile,,
cicindelidae_34_5_9_tray_02_spec_018,Chile,,
cicindelidae_34_5_9_tray_02_spec_019,Chile,,
cicindelidae_34_5_9_tray_02_spec_020,Chile,,
cicindelidae_34_5_9_tray_02_spec_021,Chile,,
cicindelidae_34_5_9_tray_02_spec_022,Chile,,
cicindelidae_34_5_9_tray_02_spec_023,Chile,,
cicindelidae_34_5_9_tray_02_spec_024,Chile,,
cicindelidae_34_5_9_tray_07_spec_018,Chile,,
cicindelidae_34_5_9_tray_07_spec_019,Chile,,
cicindelidae_34_5_9_tray_07_spec_020,Chile,,
cicindelidae_34_5_9_tray_07_spec_022,Chile,,
cicindelidae_34_5_9_tray_07_spec_023,Chile,,
cicindelidae_34_5_9_tray_07_spec_024,Chile,,
cicindelidae_34_5_9_tray_07_spec_025,Chile,,
cicindelidae_34_5_9_tray_07_spec_026,Chile,,
cicindelidae_34_5_9_tray_07_spec_027,Chile,,
cicindelidae_34_5_9_tray_07_spec_028,Chile,,
cicindelidae_34_5_9_tray_07_spec_029,Chile,,
cicindelidae_34_5_9_tray_07_spec_031,Chile,,
cicindelidae_34_5_9_tray_07_spec_032,Chile,,
cicindelidae_34_5_9_tray_07_spec_033,Chile,,
cicindelidae_34_5_9_tray_07_spec_034,Chile,,
cicindelidae_34_5_9_tray_07_spec_036,Chile,,
cicindelidae_34_5_9_tray_11_spec_001,Chile,,
cicindelidae_34_5_9_tray_11_spec_002,Chile,,
cicindelidae_34_5_9_tray_11_spec_003,Chile,,
cicindelidae_34_5_9_tray_11_spec_004,Chile,,
cicindelidae_34_5_9_tray_11_spec_005,Chile,,
cicindelidae_34_5_9_tray_11_spec_006,Chile,,
cicindelidae_34_5_9_tray_11_spec_007,Chile,,
cicindelidae_34_5_9_tray_11_spec_008,Chile,,
cicindelidae_34_5_9_tray_11_spec_009,Chile,,
cicindelidae_34_5_9_tray_11_spec_010,Chile,,
cicindelidae_34_5_9_tray_11_spec_011,Chile,,
cicindelidae_34_5_9_tray_11_spec_012,Chile,,
cicindelidae_34_5_9_tray_11_spec_013,Chile,,
cicindelidae_34_5_9_tray_11_spec_014,Chile,,
cicindelidae_34_5_9_tray_11_spec_015,Chile,,
cicindelidae_34_5_9_tray_11_spec_016,Chile,,
cicindelidae_34_5_9_tray_11_spec_018,Chile,,
cicindelidae_34_5_9_tray_11_spec_019,Chile,,
cicindelidae_34_5_9_tray_11_spec_020,Chile,,
cicindelidae_34_5_9_tray_11_spec_021,Chile,,
cicindelidae_34_5_9_tray_11_spec_022,Chile,,
cicindelidae_34_5_9_tray_11_spec_027,Chile,,
cicindelidae_34_6_10_tray_18_spec_001,Chile,,
cicindelidae_34_6_11_tray_11_spec_001,Chile,,
cicindelidae_34_7_5_tray_25_spec_001,Chile,,
cicindelidae_34_4_3_tray_23_spec_001,China,,
cicindelidae_34_4_4_tray_30_spec_001,China,,
cicindelidae_34_4_4_tray_34_spec_001,China,,
cicindelidae_34_4_6_tray_09_spec_001,China,,
cicindelidae_34_4_7_tray_04_spec_001,China,,
cicindelidae_34_4_7_tray_09_spec_001,China,,
cicindelidae_34_5_11_tray_21_spec_001,China,,
cicindelidae_34_5_11_tray_22_spec_001,China,,
cicindelidae_34_5_6_tray_11_spec_005,China,,
cicindelidae_34_6_14_tray_13_spec_001,China,,
cicindelidae_34_4_3_tray_01_spec_033,Colombia,,
cicindelidae_34_4_3_tray_01_spec_034,Colombia,,
cicindelidae_34_4_3_tray_08_spec_020,Colombia,,
cicindelidae_34_4_3_tray_08_spec_022,Colombia,,
cicindelidae_34_4_3_tray_08_spec_023,Colombia,,
cicindelidae_34_4_3_tray_08_spec_024,Colombia,,
cicindelidae_34_4_3_tray_08_spec_025,Colombia,,
cicindelidae_34_4_3_tray_08_spec_026,Colombia,,
cicindelidae_34_4_3_tray_08_spec_027,Colombia,,
cicindelidae_34_4_3_tray_16_spec_001,Colombia,,
cicindelidae_34_4_3_tray_16_spec_002,Colombia,,
cicindelidae_34_4_3_tray_16_spec_003,Colombia,,
cicindelidae_34_4_3_tray_16_spec_004,Colombia,,
cicindelidae_34_4_3_tray_16_spec_005,Colombia,,
cicindelidae_34_4_3_tray_16_spec_006,Colombia,,
cicindelidae_34_4_3_tray_16_spec_007,Colombia,,
cicindelidae_34_4_3_tray_16_spec_008,Colombia,,
cicindelidae_34_4_3_tray_16_spec_009,Colombia,,
cicindelidae_34_4_3_tray_16_spec_010,Colombia,,
cicindelidae_34_4_3_tray_16_spec_011,Colombia,,
cicindelidae_34_4_3_tray_16_spec_012,Colombia,,
cicindelidae_34_4_3_tray_16_spec_013,Colombia,,
cicindelidae_34_4_3_tray_16_spec_014,Colombia,,
cicindelidae_34_4_3_tray_16_spec_015,Colombia,,
cicindelidae_34_4_3_tray_16_spec_016,Colombia,,
cicindelidae_34_4_3_tray_16_spec_017,Colombia,,
cicindelidae_34_4_3_tray_16_spec_018,Colombia,,
cicindelidae_34_4_3_tray_16_spec_019,Colombia,,
cicindelidae_34_4_3_tray_16_spec_020,Colombia,,
cicindelidae_34_4_3_tray_16_spec_021,Colombia,,
cicindelidae_34_4_3_tray_16_spec_022,Colombia,,
cicindelidae_34_4_3_tray_19_spec_006,Colombia,,
cicindelidae_34_4_5_tray_01_spec_021,Colombia,,
